CountryName,Latitude,Longitude,CountryCode,IndicatorName,IndicatorCode,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,p1960,p1961,p1962,p1963,p1964,p1965,p1966,p1967,p1968,p1969,p1970,p1971,p1972,p1973,p1974,p1975,p1976,p1977,p1978,p1979,p1980,p1981,p1982,p1983,p1984,p1985,p1986,p1987,p1988,p1989,p1990,p1991,p1992,p1993,p1994,p1995,p1996,p1997,p1998,p1999,p2000,p2001,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011
"Macedonia, FYR",41.8333,22,MKD,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10777.313,10340.94,10469.285,10839.652,11741.734,10634.3,12625.481,11723.399,12064.43,11998.424,10934.994,11309.028,11191.684,11279.692,10938.661,9493.863,9402.188,8698.124,8602.782,9336.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451255998,5.262768433,5.351943727,5.54871147,5.995871936,5.399917231,6.362873581,5.863569979,5.996085586,5.93515682,5.390132429,5.560065173,5.490307313,5.521427935,5.342890985,4.627931191,4.574681817,4.224605133,4.171161094,4.519210141
Mali,17,-4,MLI,CO2 emissions (kt),EN.ATM.CO2E.KT,121.011,117.344,139.346,176.016,176.016,198.018,190.684,223.687,198.018,161.348,201.685,227.354,245.689,267.691,304.361,341.031,341.031,414.371,396.036,429.039,392.369,396.036,366.7,418.038,436.373,407.037,381.368,359.366,385.035,418.038,421.705,436.373,443.707,454.708,462.042,469.376,487.711,524.381,762.736,795.739,821.408,828.742,847.077,843.41,876.413,898.415,942.419,1008.425,1070.764,1147.771,1235.779,1250.447,0.022989591,0.022047748,0.025894154,0.032346303,0.031981115,0.03556048,0.033834061,0.039200708,0.034254227,0.02752716,0.033902091,0.037613168,0.039965944,0.042788169,0.047792749,0.052609762,0.051696295,0.061730834,0.057971787,0.061672076,0.055340209,0.054747406,0.049643486,0.055425233,0.056726799,0.05197174,0.047926267,0.044513573,0.047012912,0.050228495,0.049717198,0.050316394,0.049904394,0.049795821,0.049239269,0.048687209,0.049258538,0.051571696,0.073025275,0.074115018,0.074356251,0.072849433,0.072257594,0.069767498,0.070254352,0.069745223,0.070805643,0.073290823,0.075281844,0.078108539,0.081476607,0.079956379
Malta,35.8333,14.5833,MLT,CO2 emissions (kt),EN.ATM.CO2E.KT,341.031,293.36,330.03,410.704,498.712,473.043,414.371,520.714,638.058,652.726,663.727,660.06,839.743,806.74,744.401,667.394,762.736,803.073,935.085,905.749,1023.093,1144.104,1312.786,997.424,1364.124,1199.109,1485.135,1855.502,2013.183,2170.864,2178.198,2075.522,2042.519,2669.576,2438.555,2126.86,2247.871,2522.896,2145.195,2346.88,2064.521,2486.226,2299.209,2581.568,2574.234,2698.912,2574.234,2724.581,2559.566,2390.884,2618.238,2511.895,1.044345429,0.901952344,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.150148234,5.801971895,5.653875325,7.319842941,6.627570725,5.741551104,6.031525114,6.723491349,5.682394918,6.186419232,5.413532514,6.325824114,5.806537886,6.476880542,6.415248662,6.683221324,6.351303206,6.698844917,6.252313871,5.796405618,6.316495701,6.034321639
Myanmar,22,98,MMR,CO2 emissions (kt),EN.ATM.CO2E.KT,2717.247,2592.569,2882.262,2636.573,2860.26,2728.248,2808.922,3619.329,2929.933,3215.959,4616.753,5104.464,4899.112,4110.707,4675.425,4587.417,4899.112,5174.137,5155.802,5100.797,5526.169,5639.846,5599.509,5775.525,6571.264,6710.61,6791.284,4976.119,4118.041,4462.739,4275.722,4180.38,4888.111,5342.819,6244.901,6959.966,7256.993,7499.015,8078.401,8969.482,10087.917,8723.793,9207.837,9845.895,12434.797,11613.389,12610.813,12636.482,9028.154,10388.611,8987.817,10439.949,0.126463436,0.118050129,0.128404767,0.114896942,0.12186273,0.113565138,0.114151975,0.143519517,0.113329397,0.121337497,0.169945717,0.183372078,0.171794451,0.140730955,0.156280778,0.149716773,0.156125559,0.161034078,0.156731606,0.151467573,0.160314991,0.159860002,0.155115745,0.156442064,0.17419051,0.174261632,0.172941997,0.124386279,0.101152603,0.10784868,0.101785192,0.098158569,0.11334419,0.122422917,0.141402173,0.155665871,0.160230751,0.163391504,0.173693247,0.190406875,0.211620752,0.181007764,0.189111647,0.200315418,0.250788767,0.232338857,0.250435369,0.249246107,0.176918537,0.202232171,0.173734652,0.200285212
Montenegro,42,19,MNE,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.187,2383.55,2251.538,2750.25,1826.166,2581.568,2570.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34904381,3.875533515,3.655836006,4.457679397,2.953556075,4.167664361,4.145547583
Mongolia,46,105,MNG,CO2 emissions (kt),EN.ATM.CO2E.KT,1294.451,1393.46,1972.846,1602.479,2046.186,1958.178,1954.511,2152.529,2482.559,2684.244,2849.259,3036.276,3281.965,3479.983,3751.341,4066.703,4404.067,4972.452,5782.859,6299.906,6879.292,6644.604,6761.948,6996.636,6450.253,9028.154,9673.546,10586.629,11595.054,10568.294,10043.913,12207.443,11078.007,9314.18,7961.057,7924.387,8041.731,7711.701,7708.034,7554.02,7506.349,7884.05,8287.42,8034.397,8551.444,8646.786,9497.53,10091.584,10029.245,11052.338,11510.713,19079.401,1.354716938,1.418741982,1.950747927,1.537322654,1.904284437,1.768705431,1.714543493,1.83477215,2.056617138,2.160856471,2.228028855,2.305362974,2.41913466,2.490496348,2.607953988,2.748422262,2.895764581,3.182955962,3.605480489,3.826726867,4.071497649,3.833103257,3.803704393,3.837526567,3.44732928,4.697551622,4.894748853,5.206508979,5.548626703,4.936134696,4.598555957,5.504005104,4.937810284,4.115484066,3.490933767,3.448327225,3.471394142,3.301674363,3.272233515,3.179080577,3.130987746,3.258236769,3.391614416,3.254050453,3.42520711,3.422508368,3.712170957,3.892192769,3.81388549,4.140116094,4.243335224,6.915146531
Northern Mariana Islands,15.2,145.75,MNP,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,-18.25,35,MOZ,CO2 emissions (kt),EN.ATM.CO2E.KT,1884.838,2632.906,1987.514,1661.151,2141.528,2005.849,2126.86,1873.837,2779.586,3241.628,2984.938,3615.662,3300.3,3564.324,3149.953,2885.929,2559.566,2713.58,2874.928,2643.907,3208.625,2489.893,2541.231,1976.513,1536.473,1147.771,982.756,982.756,1012.092,1041.428,1001.091,1026.76,1001.091,1078.098,1070.764,1111.101,1041.428,1125.769,1133.103,1188.108,1349.456,1580.477,1587.811,1917.841,1921.508,1822.499,1980.18,2390.884,2339.546,2570.567,2874.928,3281.965,0.251537178,0.344472864,0.25482922,0.208649094,0.263434297,0.241588917,0.250738797,0.216165511,0.313693886,0.357847287,0.322275196,0.381848624,0.340948782,0.359994473,0.310611117,0.277359827,0.239352972,0.246646287,0.253966594,0.227233989,0.268810583,0.203613801,0.203105708,0.154815918,0.118478818,0.087596167,0.074704352,0.074776854,0.077115972,0.079004147,0.07486488,0.074837537,0.070479577,0.072963385,0.06969729,0.069823034,0.063460006,0.066720556,0.065431564,0.066845031,0.073883946,0.084102117,0.082062866,0.096236113,0.093626327,0.086265298,0.091093604,0.10692857,0.101742097,0.108702094,0.118205418,0.131189805
Mauritania,20,-12,MRT,CO2 emissions (kt),EN.ATM.CO2E.KT,36.67,47.671,62.339,88.008,117.344,161.348,179.683,198.018,234.688,275.025,429.039,399.703,447.374,469.376,484.044,509.713,517.047,557.384,583.053,605.055,630.724,663.727,883.747,938.752,872.746,656.393,374.034,3285.632,3230.627,2849.259,2665.909,2750.25,2940.934,2959.269,3120.617,2966.603,2973.937,2959.269,1063.43,1133.103,1173.44,1283.45,1353.123,1389.793,1536.473,1587.811,1609.813,1844.501,1936.176,2130.527,2137.861,2310.21,0.042730461,0.053973911,0.068566784,0.094024235,0.121758223,0.162588878,0.175835715,0.188179058,0.216584563,0.246484554,0.373431989,0.337888067,0.367328674,0.374351093,0.375008425,0.383621575,0.378057822,0.395975905,0.402476351,0.405856276,0.411140191,0.420456928,0.54407533,0.56176365,0.507811695,0.371503604,0.206000797,1.761396752,1.685919822,1.447154459,1.317366758,1.321738654,1.374107698,1.343777884,1.376695217,1.271056648,1.237192354,1.195090599,0.416797802,0.430869425,0.432776762,0.458948358,0.469073434,0.467206623,0.501315548,0.503413825,0.496585807,0.55418962,0.567036613,0.608387039,0.595272317,0.627225464
Mauritius,-20.2833,57.55,MUS,CO2 emissions (kt),EN.ATM.CO2E.KT,179.683,187.017,253.023,209.019,308.028,304.361,275.025,498.712,638.058,572.052,498.712,396.036,689.396,678.395,693.063,590.387,619.723,641.725,630.724,660.06,590.387,542.716,502.379,597.721,627.057,707.731,799.406,931.418,854.411,1052.429,1463.133,1521.805,1708.822,1774.828,1624.481,1829.833,1950.844,1998.515,2170.864,2427.554,2691.578,2863.927,2885.929,3061.945,3091.281,3296.633,3630.33,3689.002,3769.676,3696.336,3916.356,3916.356,0.272514943,0.274719173,0.361281304,0.290764139,0.418299766,0.404197875,0.357726781,0.636179596,0.799157829,0.704146331,0.603767554,0.471904007,0.809099903,0.784435818,0.789327845,0.661868834,0.683638405,0.696483206,0.675655785,0.694881923,0.611141993,0.553530886,0.506164605,0.59671196,0.619486258,0.693494936,0.777360068,0.898980969,0.818998331,1.001111999,1.381911171,1.421894183,1.575762997,1.617341034,1.459753641,1.630203206,1.720327056,1.740436164,1.870755528,2.065534045,2.267789393,2.39401331,2.395715333,2.523504784,2.53175545,2.683999401,2.94193012,2.97588958,3.029991456,2.963163435,3.132082534,3.127070817
Malawi,-13.5,34,MWI,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,330.03,348.365,429.039,366.7,388.702,381.368,454.708,502.379,546.383,572.052,550.05,579.386,583.053,638.058,671.061,638.058,711.398,605.055,594.054,575.719,557.384,557.384,553.717,546.383,542.716,564.718,612.389,660.06,656.393,693.063,718.732,729.733,711.398,759.069,828.742,997.424,905.749,905.749,883.747,957.087,975.422,916.75,953.42,953.42,1147.771,1056.096,1213.777,1206.443,,,,,0.083268911,0.085832093,0.103180707,0.086039156,0.088934313,0.085042199,0.098769283,0.106240562,0.112434457,0.114482272,0.106989931,0.109466492,0.106887298,0.113376339,0.11555732,0.106580337,0.115426258,0.095625431,0.091624508,0.086451395,0.080867873,0.077353904,0.072693586,0.067384113,0.062953213,0.062240992,0.065085464,0.068726189,0.06778876,0.071467219,0.073900953,0.074289623,0.071091692,0.073980298,0.078452952,0.091653578,0.080919359,0.078816818,0.074965406,0.079160407,0.078614767,0.07191411,0.072711421,0.070632195,0.082545714,0.073703111,0.082179517,0.079231485
Malaysia,2.5,112.5,MYS,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,14601.994,16677.516,17913.295,17513.592,19050.065,19446.101,23894.172,22610.722,23237.779,27278.813,27997.545,30824.802,30571.779,37971.785,34697.154,36237.294,39984.968,40762.372,42724.217,49882.201,56592.811,68591.235,75298.178,91722.671,94010.879,121132.011,125374.73,124821.013,114186.713,107934.478,126603.175,136716.761,135128.95,160266.235,167332.544,177372.79,170647.512,188124.434,208237.929,203951.206,224589.082,225692.849,,,,,,,,,,,1.338572181,1.491450516,1.563103835,1.491553162,1.584082478,1.579470868,1.896414783,1.753895583,1.761545575,2.01998951,2.023859565,2.173808169,2.102079989,2.543836407,2.262852606,2.298687671,2.464895964,2.440349148,2.483672685,2.817079161,3.107600327,3.666052373,3.92082032,4.65579306,4.652623786,5.844623648,5.896967769,5.723601318,5.107167872,4.713588472,5.405598437,5.715353558,5.537623038,6.444308539,6.605572882,6.875947332,6.497627846,7.037791323,7.656532739,7.373235988,7.986951475,7.898823573
Namibia,-22,17,NAM,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.669,1015.759,1122.102,1151.438,1320.12,1631.815,1749.159,1796.83,1906.84,1664.818,1642.816,2016.85,1760.16,1873.837,1961.845,2310.21,2328.545,2409.219,3578.992,3182.956,3179.289,2775.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018134907,0.692806066,0.74130287,0.738347398,0.822080572,0.98645943,1.025689756,1.022031208,1.053549328,0.896354963,0.865572541,1.044456125,0.899073375,0.946128589,0.979578029,1.139704177,1.133710499,1.15651357,1.691632521,1.478823448,1.449319237,1.239160489
New Caledonia,-21.5,165.5,NCL,CO2 emissions (kt),EN.ATM.CO2E.KT,861.745,887.414,564.718,619.723,1100.1,1232.112,1510.804,1474.134,1840.834,1558.475,2394.551,2420.22,1705.155,2599.903,2783.253,2530.23,2390.884,2141.528,1543.807,1642.816,2002.182,1393.46,1265.115,1155.105,1206.443,1455.799,1404.461,1459.466,1547.474,1694.154,1624.481,1789.496,1771.161,1771.161,1723.49,1730.824,1763.827,1826.166,1804.164,2035.185,2299.209,1906.84,2427.554,2750.25,2552.232,2838.258,2779.586,2944.601,3281.965,2849.259,3920.023,3854.017,10.90816456,10.92874384,6.771199041,7.231306884,12.48694665,13.61449724,16.15833155,15.276,18.50084422,14.98533654,21.37991964,20.1685,13.58689243,20.23270817,21.24620611,19.09607547,17.84241791,15.74652941,11.22768727,11.86148736,14.29619422,9.768384157,8.68301304,7.768022865,7.955443455,9.425697637,8.925713378,9.093246106,9.455997556,10.15083464,9.50550325,10.20458252,9.850783375,9.599996748,9.095798018,8.930243117,8.927876536,9.066548173,8.788838605,9.727766784,10.78276509,8.774180486,10.96010655,12.23050857,11.17943731,12.24553562,11.81224237,12.32556027,13.53130952,11.57082986,15.680092,15.17329528
Niger,16,8,NER,CO2 emissions (kt),EN.ATM.CO2E.KT,29.336,55.005,66.006,88.008,95.342,91.675,135.679,132.012,161.348,190.684,216.353,231.021,253.023,330.03,289.693,333.697,333.697,366.7,418.038,480.377,572.052,685.729,748.068,964.421,993.757,997.424,902.082,1001.091,990.09,1041.428,832.409,821.408,784.738,880.08,872.746,920.417,1015.759,1012.092,1074.431,1059.763,795.739,759.069,814.074,880.08,964.421,828.742,806.74,821.408,916.75,1151.438,1353.123,1422.796,0.008640403,0.015744342,0.018352266,0.023765655,0.025012245,0.023377051,0.033648793,0.031854348,0.037889215,0.043576577,0.048106721,0.049970788,0.053233773,0.067525541,0.057630347,0.06453203,0.062714756,0.066962419,0.074173423,0.082843846,0.095931033,0.111868781,0.118753337,0.148992016,0.149389743,0.145861247,0.128288352,0.138396833,0.132973165,0.135757576,0.10520996,0.100553886,0.092952775,0.100782136,0.09655244,0.098315066,0.10469875,0.100615968,0.102987283,0.097931845,0.070892901,0.065199186,0.067412604,0.070256192,0.074208996,0.061454594,0.05764269,0.056541084,0.060771767,0.073470122,0.083054495,0.083958178
Nigeria,10,8,NGA,CO2 emissions (kt),EN.ATM.CO2E.KT,3406.643,4114.374,4180.38,5350.153,7275.328,11763.736,12907.84,12838.167,6633.603,12112.101,21539.958,32280.601,41426.099,49577.84,62291.329,47395.975,55247.022,50567.93,48294.39,70289.056,68154.862,65958.329,65602.63,59929.781,69625.329,69893.02,73505.015,59343.061,70747.431,42441.858,45375.458,45247.113,64883.898,60061.793,46658.908,34917.174,40421.341,40190.32,40182.986,44788.738,79181.531,83350.91,98125.253,93138.133,97047.155,104696.517,98513.955,95250.325,92683.425,71788.859,85221.08,88026.335,0.075348847,0.089163494,0.088721773,0.111164018,0.147963286,0.234157466,0.25143653,0.244682891,0.123667699,0.220785224,0.383738649,0.561853839,0.704174376,0.822384797,1.007021127,0.745623049,0.844407389,0.749983,0.694761021,0.981427331,0.92478457,0.870971897,0.843982981,0.751665608,0.851423368,0.833035901,0.853537917,0.671203519,0.779383222,0.455483683,0.474552582,0.461303073,0.645017522,0.58230393,0.441206105,0.322040409,0.363616857,0.352623826,0.343853743,0.373780746,0.644398134,0.661436757,0.759211412,0.702497288,0.713407232,0.749914332,0.687380144,0.647289878,0.613327639,0.462535787,0.534553664,0.53749756
Nicaragua,13,-85,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,531.715,561.051,660.06,843.41,949.753,781.071,960.754,1081.765,1232.112,1287.117,1404.461,1507.137,1606.146,1829.833,1950.844,1928.842,2225.869,2838.258,2632.906,1712.489,2027.851,2141.528,2115.859,2002.182,1851.835,1991.181,2262.539,2438.555,2247.871,1477.801,2548.565,2005.849,2394.551,2302.876,2541.231,2779.586,2874.928,3142.619,3421.311,3626.663,3762.342,3964.027,4037.367,4411.401,4426.069,4319.726,4466.406,4605.752,4422.402,4554.414,4624.087,4899.112,0.29960906,0.306518247,0.349874905,0.433944179,0.474373901,0.378676672,0.452069961,0.493983689,0.545960415,0.553328352,0.585656949,0.609521502,0.629915769,0.695885496,0.719378343,0.689673149,0.771757492,0.954419674,0.858990094,0.542380713,0.623971433,0.640664667,0.615876109,0.567522361,0.511662355,0.536838002,0.595888925,0.628017688,0.566435082,0.364415665,0.614917516,0.473434345,0.552851552,0.52023855,0.562128835,0.602655679,0.611585702,0.656539523,0.702581738,0.732709371,0.748457863,0.77714591,0.780659918,0.841729703,0.833581276,0.803023501,0.819491407,0.834055188,0.790487627,0.803730282,0.805909906,0.843541955
Netherlands,52.5,5.75,NLD,CO2 emissions (kt),EN.ATM.CO2E.KT,73505.015,75888.565,83358.244,91227.626,96867.472,100497.802,103655.089,106783.04,113552.322,115910.203,141934.902,140875.139,157794.677,165645.724,160445.918,153020.243,169683.091,164277.933,170548.503,187812.739,177508.469,164956.328,134322.21,138256.901,145055.519,147948.782,145095.856,152569.202,146914.688,163100.826,158403.399,165154.346,162224.413,164802.314,165312.027,168304.299,175150.588,167860.592,168821.346,163907.566,165356.031,168065.944,172026.304,174805.89,176690.728,172022.637,167108.857,171490.922,173163.074,169364.062,181927.204,168007.272,6.39917962,6.520357665,7.060853797,7.623924888,7.987673248,8.174053896,8.321531816,8.476054637,8.920252219,9.00064816,10.88580887,10.67681011,11.83880977,12.32545243,11.84534918,11.19687488,12.31905294,11.85592809,12.23297754,13.37862422,12.54494544,11.57815117,9.384833319,9.623180022,10.05639192,10.20925607,9.956978312,10.40360157,9.953506258,10.98402906,10.59447501,10.95929395,10.68378816,10.77817839,10.7465233,10.88713589,11.2778475,10.7529534,10.74801679,10.36596596,10.38308976,10.47389123,10.65248996,10.77366018,10.85205296,10.54068801,10.22316313,10.46844735,10.52945151,10.24561928,10.94931628,10.06448974
Norway,62,10,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,13102.191,13351.547,14077.613,14983.362,16189.805,16409.825,19563.445,19328.757,21140.255,22222.02,28012.213,27198.139,29427.675,30524.108,27693.184,29666.03,29218.656,31202.503,32559.293,33787.738,36592.993,34433.13,34147.104,31906.567,34458.799,36904.688,37619.753,38529.169,37561.081,41785.465,31385.853,31741.552,29655.029,31965.239,30575.446,31140.164,31330.848,34466.133,36618.662,40978.725,38730.854,41129.072,37495.075,42632.542,42647.21,42438.191,44257.023,45089.432,50325.908,52240.082,56794.496,45533.139,3.658563698,3.698694388,3.868626059,4.086515969,4.382327935,4.407489804,5.2127318,5.10729497,5.539193646,5.775392981,7.227535069,6.968451763,7.482238767,7.706917012,6.948906194,7.402973015,7.25721632,7.717269592,8.022156267,8.296524729,8.956533647,8.398934849,8.298632226,7.728495225,8.323182368,8.887307839,9.027251585,9.202303133,8.922957139,9.885602951,7.399753105,7.448040374,6.918398209,7.413104295,7.050535983,7.143576412,7.150980432,7.824041913,8.26333284,9.184115647,8.624168024,9.111949684,8.26217746,9.339298181,9.287466436,9.179216926,9.495835691,9.57484966,10.55446109,10.81860557,11.61619323,9.192879069
Nepal,28,84,NPL,CO2 emissions (kt),EN.ATM.CO2E.KT,80.674,80.674,88.008,99.009,150.347,179.683,190.684,212.686,253.023,399.703,227.354,198.018,267.691,421.705,425.372,352.032,282.359,337.364,330.03,513.38,542.716,454.708,443.707,495.045,704.064,678.395,704.064,872.746,993.757,913.083,634.391,960.754,1331.121,1466.8,1697.821,2035.185,2486.226,2783.253,2251.538,3219.626,3234.294,3454.314,2709.913,2951.935,2768.585,3241.628,2662.242,2739.249,3014.274,3619.329,4330.727,4334.394,0.00802172,0.007897483,0.008481014,0.009389558,0.014024922,0.016477112,0.017177699,0.018809886,0.021955927,0.034014631,0.018966755,0.016187921,0.021436227,0.033067049,0.032649977,0.026441758,0.020748464,0.024246763,0.023194277,0.035273289,0.036448159,0.029841766,0.028450029,0.031010579,0.043095976,0.040587615,0.041192704,0.049950727,0.055625176,0.049934992,0.033849192,0.04994219,0.06734544,0.072211028,0.081393486,0.095142538,0.113513167,0.124278736,0.098464496,0.138092159,0.136237331,0.143089451,0.110532138,0.118699862,0.109872637,0.127088542,0.103210301,0.105098567,0.11450154,0.136102525,0.161137874,0.159474455
New Zealand,-41,174,NZL,CO2 emissions (kt),EN.ATM.CO2E.KT,11543.716,11767.403,11210.019,12229.445,13105.858,13699.912,14015.274,13641.24,13487.226,14271.964,14194.957,15060.369,16197.139,18202.988,18756.705,18261.66,19237.082,20300.512,18008.637,16475.831,17458.587,16527.169,18239.658,17964.633,19295.754,21803.982,22893.081,24110.525,25397.642,25404.976,23663.151,24176.531,25129.951,26904.779,26387.732,27146.801,28767.615,30971.482,29952.056,32716.974,32896.657,34510.137,33201.018,33938.085,34759.493,33919.75,33553.05,33648.392,34268.115,32320.938,31748.886,31231.839,4.867069736,4.863166095,4.516526591,4.830336124,5.069180011,5.212262974,5.237592586,5.007613524,4.907836687,5.147130698,5.050328032,5.278783386,5.577719274,6.14695843,6.203229487,5.923148779,6.184562611,6.506157298,5.769779892,5.299398842,5.608463812,5.288863324,5.779176198,5.615176132,5.979286046,6.714909304,7.052053415,7.363341376,7.735165377,7.700344326,7.106478167,6.917264456,7.115539542,7.53171127,7.289428729,7.390102085,7.708364148,8.19069685,7.851128702,8.530931136,8.527531171,8.893219173,8.408514119,8.42721618,8.503851498,8.205266214,8.018221574,7.96637909,8.044536128,7.511955097,7.297420185,7.124050867
Oman,21,57,OMN,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,11.001,25.669,29.336,135.679,161.348,234.688,234.688,2093.857,2090.19,2112.192,2335.879,7256.993,8327.757,8507.44,7796.042,7722.702,6046.883,6017.547,5735.188,7532.018,8060.066,8661.454,9875.231,9464.527,10586.629,10065.915,11386.035,11771.07,12079.098,13457.89,15306.058,15896.445,15104.373,15485.741,16560.172,20707.549,21895.657,20285.844,25470.982,32390.611,27986.544,29893.384,39603.6,44590.72,38404.491,38466.83,56292.117,64854.562,,,,,0.018067332,0.04106994,0.045694348,0.205537806,0.237418573,0.334919776,0.324221869,2.795644958,2.692228924,2.617373967,2.774377722,8.227472779,8.979304299,8.70053978,7.548460059,7.07301061,5.238231077,4.930201024,4.445858046,5.534500533,5.632762281,5.780406776,6.324223676,5.840234905,6.304983833,5.77848292,6.28313244,6.220361509,6.100819531,6.513151272,7.15390465,7.2524778,6.804482721,6.951772673,7.443034857,9.304752096,9.777452741,8.926479408,10.96373498,13.58054191,11.43150584,11.92448495,15.51028912,17.19160289,14.4797972,13.92679701,19.122607,20.20389451
Pakistan,30,70,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,14154.62,14656.999,16105.464,18514.683,19035.397,19974.149,20326.181,21572.961,24737.582,23993.181,24337.879,23076.431,18929.054,20036.488,21418.947,23219.444,22838.076,24389.217,26138.376,28250.568,32067.915,34400.127,37385.065,40303.997,42856.229,47175.955,49453.162,53534.533,58213.625,60956.541,68565.566,68242.87,72789.95,78008.091,84839.712,84484.013,94447.252,94711.276,97663.211,100384.125,106449.343,108282.843,114084.037,118895.141,131601.296,136636.087,146074.945,158894.777,159070.793,160284.57,162792.798,163452.858,0.315164764,0.318710458,0.341775515,0.383224514,0.384123009,0.392814753,0.38943051,0.402522332,0.449399199,0.424313183,0.418937909,0.386601616,0.308586024,0.317725781,0.33016377,0.347640724,0.331859683,0.343733879,0.357061703,0.373803524,0.410748048,0.426315551,0.448114293,0.467213517,0.480541724,0.511863741,0.519427069,0.544594466,0.573981177,0.583144927,0.637181214,0.616832293,0.640665437,0.669140121,0.709570236,0.68910429,0.751384383,0.735075225,0.739796141,0.742716132,0.769974452,0.766430147,0.790758875,0.807428901,0.875777315,0.890970981,0.933241986,0.994536473,0.975314124,0.962548786,0.957357369,0.941171125
Panama,9,-80,PAN,CO2 emissions (kt),EN.ATM.CO2E.KT,997.424,1103.767,1191.775,1184.441,1243.113,1529.139,1657.484,1697.821,2020.517,2053.52,2203.867,2603.57,2801.588,3241.628,3021.608,3663.333,3611.995,3461.648,2841.925,3193.957,3124.284,3340.637,3292.966,3494.651,2882.262,2629.239,2753.917,3201.291,2929.933,2522.896,2768.585,3245.295,4246.386,3942.025,4338.061,2984.938,4624.087,5647.18,5947.874,5669.182,5790.193,7007.637,5870.867,6153.226,5804.861,6838.955,7370.67,7198.321,7374.337,8599.115,8866.806,9666.212,0.880397979,0.945782539,0.991186588,0.956101109,0.974017335,1.16317328,1.224315171,1.218123834,1.408359472,1.390823297,1.450587214,1.66563134,1.742459892,1.960752623,1.778343301,2.099082229,2.016230905,1.883493381,1.508042931,1.653706418,1.579057655,1.648836632,1.587869956,1.646927949,1.327992665,1.184728263,1.213917806,1.380792894,1.236899541,1.042683597,1.120426465,1.28633466,1.64887063,1.499717901,1.617038304,1.09013942,1.654505706,1.979564201,2.042972017,1.908691455,1.911742827,2.270130717,1.866891827,1.921375446,1.780298539,2.060359997,2.181575209,2.093510117,2.107748953,2.415888235,2.449051597,2.625276244
Peru,-10,-76,PER,CO2 emissions (kt),EN.ATM.CO2E.KT,8173.743,8643.119,9970.573,10234.597,12266.115,11965.421,13256.205,13655.908,14502.985,15302.391,17784.95,18613.692,18173.652,19757.796,21360.275,21965.33,22442.04,23340.455,22460.375,22273.358,24121.526,24103.191,23670.485,20450.859,20692.881,19512.107,21847.986,25782.677,25107.949,21840.652,21169.591,20417.856,20388.52,23556.808,23230.445,23883.171,24363.548,27407.158,27806.861,29358.002,30296.754,27165.136,27187.138,26380.398,31895.566,37135.709,35063.854,43208.261,41283.086,51363.669,57857.926,53068.824,0.81237664,0.835064678,0.936144968,0.933682487,1.087323703,1.030818982,1.110111548,1.111856207,1.148357162,1.178698787,1.33309762,1.358234071,1.291432439,1.36754402,1.440066531,1.442245612,1.434922402,1.453208381,1.36197056,1.316022244,1.389559423,1.354678764,1.298740237,1.095947133,1.083421019,0.998319617,1.092604163,1.260661063,1.20076866,1.022078674,0.969896124,0.916292101,0.896708879,1.016070671,0.983534142,0.993527537,0.996827963,1.103907299,1.103458075,1.148533347,1.169087406,1.03441455,1.022016646,0.979310103,1.16948433,1.344989603,1.254522601,1.527183943,1.441345465,1.771065546,1.969722449,1.783233144
